# project_name,OG
# subproject_name,
# primary_contact,Shannon Corrigan
# primary_contact_institution,Ocean Genomes Minderoo Ocean Omics Centre at University of Western Australia Crawley Perth Australia
# primary_contact_email,oceangenomes@uwa.edu.au
# date_of_update,17/06/2024
# schema_version,ebp_species_goat_2.6
"ncbi_taxon_id","species","subspecies","family","target_list_status","sequencing_status","synonym","publication_id"
"1605466","Olisthops cyanomelas","-","Odacidae","long_list","data_generation","-","-"
"241367","Siphonognathus argyrophanes","-","Odacidae","long_list","-","-","-"
"-","Siphonognathus attenuatus","-","Odacidae","long_list","-","Siphonognathus attenuatus","-"
"-","Siphonognathus beddomei","-","Odacidae","long_list","-","Siphonognathus beddomei","-"
"-","Siphonognathus caninis","-","Odacidae","long_list","-","Siphonognathus caninis","-"
"2986119","Siphonognathus radiatus","-","Odacidae","long_list","data_generation","-","-"
"-","Siphonognathus tanyourus","-","Odacidae","long_list","-","Siphonognathus tanyourus","-"
"390314","Cookeolus japonicus","-","Priacanthidae","long_list","-","-","-"
"-","Heteropriacanthus carolinus","-","Priacanthidae","long_list","-","Heteropriacanthus carolinus","-"
"342441","Heteropriacanthus cruentatus","-","Priacanthidae","long_list","-","-","-"
"-","Heteropriacanthus fulgens","-","Priacanthidae","long_list","-","Heteropriacanthus fulgens","-"
"-","Priacanthus alalaua","-","Priacanthidae","long_list","-","Priacanthus alalaua","-"
"428431","Priacanthus arenatus","-","Priacanthidae","long_list","-","-","-"
"1456939","Priacanthus blochii","-","Priacanthidae","long_list","-","-","-"
"1916824","Priacanthus fitchi","-","Priacanthidae","long_list","-","-","-"
"398259","Priacanthus hamrur","-","Priacanthidae","long_list","-","-","-"
"270572","Priacanthus macracanthus","-","Priacanthidae","long_list","-","-","-"
"398662","Priacanthus meeki","-","Priacanthidae","long_list","-","-","-"
"-","Priacanthus nasca","-","Priacanthidae","long_list","-","Priacanthus nasca","-"
"1456940","Priacanthus prolixus","-","Priacanthidae","long_list","-","-","-"
"1456941","Priacanthus sagittarius","-","Priacanthidae","long_list","-","-","-"
"443711","Priacanthus tayenus","-","Priacanthidae","long_list","-","-","-"
"1609311","Priacanthus zaiserae","-","Priacanthidae","long_list","-","-","-"
"749482","Pristigenys alta","-","Priacanthidae","long_list","-","-","-"
"1609310","Pristigenys meyeri","-","Priacanthidae","long_list","sample_acquired","-","-"
"1188029","Pristigenys niphonia","-","Priacanthidae","long_list","-","-","-"
"1456942","Pristigenys refulgens","-","Priacanthidae","long_list","-","-","-"
"184447","Pristigenys serrula","-","Priacanthidae","long_list","-","-","-"
"188110","Bolbometopon muricatum","-","Scaridae","long_list","-","-","-"
"188112","Calotomus carolinus","-","Scaridae","long_list","-","-","-"
"242801","Calotomus japonicus","-","Scaridae","long_list","-","-","-"
"544409","Calotomus spinidens","-","Scaridae","long_list","-","-","-"
"1910772","Calotomus viridescens","-","Scaridae","long_list","-","-","-"
"398656","Calotomus zonarchus","-","Scaridae","long_list","-","-","-"
"188107","Cetoscarus bicolor","-","Scaridae","long_list","-","-","-"
"2578260","Cetoscarus ocellatus","-","Scaridae","long_list","-","-","-"
"1236048","Chlorurus atrilunula","-","Scaridae","long_list","-","-","-"
"544410","Chlorurus bleekeri","-","Scaridae","long_list","-","-","-"
"544411","Chlorurus bowersi","-","Scaridae","long_list","-","-","-"
"544412","Chlorurus capistratoides","-","Scaridae","long_list","-","-","-"
"1236049","Chlorurus cyanescens","-","Scaridae","long_list","-","-","-"
"1236050","Chlorurus enneacanthus","-","Scaridae","long_list","-","-","-"
"1156098","Chlorurus frontalis","-","Scaridae","long_list","-","-","-"
"-","Chlorurus genazonatus","-","Scaridae","long_list","-","Chlorurus genazonatus","-"
"626241","Chlorurus gibbus","-","Scaridae","long_list","-","-","-"
"544413","Chlorurus japanensis","-","Scaridae","long_list","-","-","-"
"544414","Chlorurus microrhinos","-","Scaridae","long_list","-","-","-"
"188108","Chlorurus oedema","-","Scaridae","long_list","-","-","-"
"1236052","Chlorurus perspicillatus","-","Scaridae","long_list","-","-","-"
"1236053","Chlorurus rhakoura","-","Scaridae","long_list","-","-","-"
"126671","Chlorurus sordidus","-","Scaridae","long_list","-","-","-"
"1236054","Chlorurus spilurus","-","Scaridae","long_list","-","-","-"
"1236055","Chlorurus strongylocephalus","-","Scaridae","long_list","-","-","-"
"-","Chlorurus troschelii","-","Scaridae","long_list","-","Chlorurus troschelii","-"
"90412","Cryptotomus roseus","-","Scaridae","long_list","-","-","-"
"1236056","Hipposcarus harid","-","Scaridae","long_list","-","-","-"
"188114","Hipposcarus longiceps","-","Scaridae","long_list","-","-","-"
"2913886","Leptoscarus vaigiensis","-","Scaridae","long_list","-","-","-"
"-","Nicholsina collettei","-","Scaridae","long_list","-","Nicholsina collettei","-"
"59659","Nicholsina denticulata","-","Scaridae","long_list","-","-","-"
"90413","Nicholsina usta","-","Scaridae","long_list","-","-","-"
"544415","Scarus altipinnis","-","Scaridae","long_list","-","-","-"
"1236057","Scarus arabicus","-","Scaridae","long_list","-","-","-"
"2913888","Scarus caudofasciatus","-","Scaridae","long_list","-","-","-"
"247620","Scarus chameleon","-","Scaridae","long_list","-","-","-"
"-","Scarus chinensis","-","Scaridae","long_list","-","Scarus chinensis","-"
"188103","Scarus coelestinus","-","Scaridae","long_list","-","-","-"
"1236058","Scarus coeruleus","-","Scaridae","long_list","-","-","-"
"1236059","Scarus collana","-","Scaridae","long_list","-","-","-"
"1236060","Scarus compressus","-","Scaridae","long_list","-","-","-"
"241344","Scarus dimidiatus","-","Scaridae","long_list","-","-","-"
"1236061","Scarus dubius","-","Scaridae","long_list","-","-","-"
"1236062","Scarus falcipinnis","-","Scaridae","long_list","-","-","-"
"1236063","Scarus ferrugineus","-","Scaridae","long_list","-","-","-"
"247621","Scarus festivus","-","Scaridae","long_list","-","-","-"
"188105","Scarus flavipectoralis","-","Scaridae","long_list","-","-","-"
"242802","Scarus forsteni","-","Scaridae","long_list","-","-","-"
"126672","Scarus frenatus","-","Scaridae","long_list","-","-","-"
"1522405","Scarus fuscocaudalis","-","Scaridae","long_list","-","-","-"
"1236064","Scarus fuscopurpureus","-","Scaridae","long_list","-","-","-"
"242806","Scarus ghobban","-","Scaridae","long_list","-","-","-"
"247622","Scarus globiceps","-","Scaridae","long_list","-","-","-"
"-","Scarus gracilis","-","Scaridae","long_list","-","Scarus gracilis","-"
"188104","Scarus guacamaia","-","Scaridae","long_list","-","-","-"
"206148","Scarus hoefleri","-","Scaridae","long_list","-","-","-"
"544416","Scarus hypselopterus","-","Scaridae","long_list","-","-","-"
"59661","Scarus iseri","-","Scaridae","long_list","-","-","-"
"1236069","Scarus koputea","-","Scaridae","long_list","-","-","-"
"1236070","Scarus longipinnis","-","Scaridae","long_list","-","-","-"
"1736807","Scarus maculipinna","-","Scaridae","long_list","-","-","-"
"242807","Scarus niger","-","Scaridae","long_list","-","-","-"
"1314976","Scarus obishime","-","Scaridae","long_list","-","-","-"
"242808","Scarus oviceps","-","Scaridae","long_list","-","-","-"
"247623","Scarus ovifrons","-","Scaridae","long_list","-","-","-"
"1236071","Scarus perrico","-","Scaridae","long_list","-","-","-"
"1236072","Scarus persicus","-","Scaridae","long_list","-","-","-"
"247624","Scarus prasiognathos","-","Scaridae","long_list","-","-","-"
"247625","Scarus psittacus","-","Scaridae","long_list","-","-","-"
"247626","Scarus quoyi","-","Scaridae","long_list","-","-","-"
"247627","Scarus rivulatus","-","Scaridae","long_list","-","-","-"
"247628","Scarus rubroviolaceus","-","Scaridae","long_list","-","-","-"
"1236078","Scarus russelii","-","Scaridae","long_list","-","-","-"
"1146985","Scarus scaber","-","Scaridae","long_list","-","-","-"
"247629","Scarus schlegeli","-","Scaridae","long_list","-","-","-"
"544417","Scarus spinus","-","Scaridae","long_list","-","-","-"
"544418","Scarus taeniopterus","-","Scaridae","long_list","-","-","-"
"544419","Scarus tricolor","-","Scaridae","long_list","in_assembly","-","-"
"1236079","Scarus trispinosus","-","Scaridae","long_list","-","-","-"
"84543","Scarus vetula","-","Scaridae","long_list","-","-","-"
"1236080","Scarus viridifucatus","-","Scaridae","long_list","-","-","-"
"1236081","Scarus xanthopleura","-","Scaridae","long_list","-","-","-"
"1236082","Scarus zelindae","-","Scaridae","long_list","-","-","-"
"1236083","Scarus zufar","-","Scaridae","long_list","-","-","-"
"379990","Sparisoma amplum","-","Scaridae","long_list","-","-","-"
"59662","Sparisoma atomarium","-","Scaridae","long_list","-","-","-"
"59663","Sparisoma aurofrenatum","-","Scaridae","long_list","-","-","-"
"379994","Sparisoma axillare","-","Scaridae","long_list","-","-","-"
"-","Sparisoma choati","-","Scaridae","long_list","-","Sparisoma choati","-"
"51766","Sparisoma chrysopterum","-","Scaridae","long_list","-","-","-"
"59664","Sparisoma cretense","-","Scaridae","long_list","-","-","-"
"379993","Sparisoma frondosum","-","Scaridae","long_list","-","-","-"
"-","Sparisoma griseorubrum","-","Scaridae","long_list","-","Sparisoma griseorubrum","-"
"51765","Sparisoma radians","-","Scaridae","long_list","-","-","-"
"757221","Sparisoma rocha","-","Scaridae","long_list","-","-","-"
"59665","Sparisoma rubripinne","-","Scaridae","long_list","-","-","-"
"379991","Sparisoma strigatum","-","Scaridae","long_list","-","-","-"
"379992","Sparisoma tuiupiranga","-","Scaridae","long_list","-","-","-"
"59666","Sparisoma viride","-","Scaridae","long_list","-","-","-"
"1577494","Argyrosomus amoyensis","-","Sciaenidae","long_list","-","-","-"
"-","Argyrosomus beccus","-","Sciaenidae","long_list","-","Argyrosomus beccus","-"
"1289586","Argyrosomus coronus","-","Sciaenidae","long_list","-","-","-"
"-","Argyrosomus heinii","-","Sciaenidae","long_list","-","Argyrosomus heinii","-"
"334903","Argyrosomus hololepidotus","-","Sciaenidae","long_list","-","-","-"
"741938","Argyrosomus inodorus","-","Sciaenidae","long_list","-","-","-"
"448029","Argyrosomus japonicus","-","Sciaenidae","long_list","-","-","-"
"172269","Argyrosomus regius","-","Sciaenidae","long_list","-","-","-"
"1003689","Argyrosomus thorpei","-","Sciaenidae","long_list","-","-","-"
"-","Aspericorvina jubata","-","Sciaenidae","long_list","-","Aspericorvina jubata","-"
"334909","Atractoscion aequidens","-","Sciaenidae","long_list","-","-","-"
"2867281","Atractoscion atelodus","-","Sciaenidae","long_list","-","-","-"
"-","Atractoscion macrolepis","-","Sciaenidae","long_list","-","Atractoscion macrolepis","-"
"1849271","Atractoscion microlepis","-","Sciaenidae","long_list","-","-","-"
"259703","Atractoscion nobilis","-","Sciaenidae","long_list","-","-","-"
"-","Atrobucca adusta","-","Sciaenidae","long_list","-","Atrobucca adusta","-"
"-","Atrobucca alcocki","-","Sciaenidae","long_list","-","Atrobucca alcocki","-"
"-","Atrobucca antonbruun","-","Sciaenidae","long_list","-","Atrobucca antonbruun","-"
"-","Atrobucca bengalensis","-","Sciaenidae","long_list","-","Atrobucca bengalensis","-"
"-","Atrobucca brevis","-","Sciaenidae","long_list","-","Atrobucca brevis","-"
"-","Atrobucca geniae","-","Sciaenidae","long_list","-","Atrobucca geniae","-"
"-","Atrobucca kyushini","-","Sciaenidae","long_list","-","Atrobucca kyushini","-"
"-","Atrobucca marleyi","-","Sciaenidae","long_list","-","Atrobucca marleyi","-"
"1003939","Atrobucca nibe","-","Sciaenidae","long_list","-","-","-"
"-","Atrobucca trewavasae","-","Sciaenidae","long_list","-","Atrobucca trewavasae","-"
"1642204","Austronibea oedogenys","-","Sciaenidae","long_list","-","-","-"
"-","Bahaba chaptis","-","Sciaenidae","long_list","-","Bahaba chaptis","-"
"-","Bahaba polykladiskos","-","Sciaenidae","long_list","-","Bahaba polykladiskos","-"
"912804","Bahaba taipingensis","-","Sciaenidae","long_list","-","-","-"
"666522","Bairdiella armata","-","Sciaenidae","long_list","-","-","-"
"331523","Bairdiella chrysoura","-","Sciaenidae","long_list","-","-","-"
"-","Bairdiella ensifera","-","Sciaenidae","long_list","-","Bairdiella ensifera","-"
"2364408","Bairdiella goeldi","-","Sciaenidae","long_list","-","-","-"
"-","Bairdiella icistia","-","Sciaenidae","long_list","-","Bairdiella icistia","-"
"666523","Bairdiella ronchus","-","Sciaenidae","long_list","-","-","-"
"666523","Bairdiella veraecrucis","-","Sciaenidae","long_list","-","-","-"
"2488744","Cheilotrema fasciatum","-","Sciaenidae","long_list","-","-","-"
"320392","Cheilotrema saturnum","-","Sciaenidae","long_list","-","-","-"
"443774","Chrysochir aureus","-","Sciaenidae","long_list","-","-","-"
"745122","Cilus gilberti","-","Sciaenidae","long_list","-","-","-"
"240159","Collichthys lucidus","-","Sciaenidae","long_list","-","-","-"
"240160","Collichthys niveatus","-","Sciaenidae","long_list","-","-","-"
"-","Corvula batabana","-","Sciaenidae","long_list","-","Corvula batabana","-"
"1642206","Corvula macrops","-","Sciaenidae","long_list","-","-","-"
"722561","Corvula sanctaeluciae","-","Sciaenidae","long_list","-","-","-"
"1154680","Ctenosciaena gracilicirrhus","-","Sciaenidae","long_list","-","-","-"
"-","Ctenosciaena peruviana","-","Sciaenidae","long_list","-","Ctenosciaena peruviana","-"
"278766","Cynoscion acoupa","-","Sciaenidae","long_list","-","-","-"
"666524","Cynoscion albus","-","Sciaenidae","long_list","-","-","-"
"666525","Cynoscion analis","-","Sciaenidae","long_list","-","-","-"
"80640","Cynoscion arenarius","-","Sciaenidae","long_list","-","-","-"
"458567","Cynoscion guatucupa","-","Sciaenidae","long_list","-","-","-"
"666526","Cynoscion jamaicensis","-","Sciaenidae","long_list","-","-","-"
"278770","Cynoscion leiarchus","-","Sciaenidae","long_list","-","-","-"
"278768","Cynoscion microlepidotus","-","Sciaenidae","long_list","-","-","-"
"2048729","Cynoscion nannus","-","Sciaenidae","long_list","-","-","-"
"13029","Cynoscion nebulosus","-","Sciaenidae","long_list","-","-","-"
"-","Cynoscion nortoni","-","Sciaenidae","long_list","-","Cynoscion nortoni","-"
"308847","Cynoscion nothus","-","Sciaenidae","long_list","-","-","-"
"666535","Cynoscion othonopterus","-","Sciaenidae","long_list","-","-","-"
"320393","Cynoscion parvipinnis","-","Sciaenidae","long_list","-","-","-"
"666527","Cynoscion phoxocephalus","-","Sciaenidae","long_list","-","-","-"
"666528","Cynoscion praedatorius","-","Sciaenidae","long_list","-","-","-"
"175273","Cynoscion regalis","-","Sciaenidae","long_list","-","-","-"
"666529","Cynoscion reticulatus","-","Sciaenidae","long_list","-","-","-"
"2364549","Cynoscion similis","-","Sciaenidae","long_list","-","-","-"
"666530","Cynoscion squamipinnis","-","Sciaenidae","long_list","-","-","-"
"1241936","Cynoscion steindachneri","-","Sciaenidae","long_list","-","-","-"
"2804331","Cynoscion stolzmanni","-","Sciaenidae","long_list","-","-","-"
"499535","Cynoscion striatus","-","Sciaenidae","long_list","-","-","-"
"278767","Cynoscion virescens","-","Sciaenidae","long_list","-","-","-"
"666531","Cynoscion xanthulus","-","Sciaenidae","long_list","-","-","-"
"1642208","Daysciaena albida","-","Sciaenidae","long_list","-","-","-"
"435234","Dendrophysa russelii","-","Sciaenidae","long_list","-","-","-"
"-","Elattarchus archidium","-","Sciaenidae","long_list","-","Elattarchus archidium","-"
"-","Eques lanceolatus","-","Sciaenidae","long_list","-","Eques lanceolatus","-"
"587053","Equetus punctatus","-","Sciaenidae","long_list","-","-","-"
"320395","Genyonemus lineatus","-","Sciaenidae","long_list","-","-","-"
"1154653","Isopisthus parvipinnis","-","Sciaenidae","long_list","-","-","-"
"666537","Isopisthus remifer","-","Sciaenidae","long_list","-","-","-"
"912805","Johnius amblycephalus","-","Sciaenidae","long_list","-","-","-"
"-","Johnius australis","-","Sciaenidae","long_list","-","Johnius australis","-"
"240165","Johnius belangerii","-","Sciaenidae","long_list","-","-","-"
"499536","Johnius borneensis","-","Sciaenidae","long_list","-","-","-"
"-","Johnius cantori","-","Sciaenidae","long_list","-","Johnius cantori","-"
"1642187","Johnius carouna","-","Sciaenidae","long_list","-","-","-"
"588771","Johnius carutta","-","Sciaenidae","long_list","-","-","-"
"1203419","Johnius coitor","-","Sciaenidae","long_list","-","-","-"
"1642188","Johnius distinctus","-","Sciaenidae","long_list","-","-","-"
"-","Johnius dorsalis","-","Sciaenidae","long_list","-","Johnius dorsalis","-"
"459284","Johnius dussumieri","-","Sciaenidae","long_list","-","-","-"
"459285","Johnius elongatus","-","Sciaenidae","long_list","-","-","-"
"1003746","Johnius fuscolineatus","-","Sciaenidae","long_list","-","-","-"
"-","Johnius glaucus","-","Sciaenidae","long_list","-","Johnius glaucus","-"
"-","Johnius goldmani","-","Sciaenidae","long_list","-","Johnius goldmani","-"
"1302737","Johnius grypotus","-","Sciaenidae","long_list","-","-","-"
"1642189","Johnius heterolepis","-","Sciaenidae","long_list","-","-","-"
"-","Johnius hypostoma","-","Sciaenidae","long_list","-","Johnius hypostoma","-"
"-","Johnius laevis","-","Sciaenidae","long_list","-","Johnius laevis","-"
"-","Johnius latifrons","-","Sciaenidae","long_list","-","Johnius latifrons","-"
"1642190","Johnius macropterus","-","Sciaenidae","long_list","-","-","-"
"1302755","Johnius macrorhynus","-","Sciaenidae","long_list","-","-","-"
"1642191","Johnius majan","-","Sciaenidae","long_list","-","-","-"
"-","Johnius mannarensis","-","Sciaenidae","long_list","-","Johnius mannarensis","-"
